mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.48376885549030263,0.1101011185833062,11.614352958436976,8.978503421099074,0.08962562008408431,0.05555876319722121
0.4851632001602927,0.11660164531017994,12.212636883983963,9.16218962712155,0.10368130443234089,0.05313183549079663
0.48473204820011584,0.1084641312367782,11.621430934057354,8.853505630929792,0.10155818730723853,0.052412540375398886
0.47643663809072667,0.11051322306017454,12.125378860825242,9.5928597881784,0.10870601323262777,0.058034451355671694
0.48732907504544876,0.09952971018193367,11.511881530276325,8.80841821875871,0.10429963589969465,0.05453606898762491
0.4663904532992201,0.11375971432906377,11.988339152139277,9.765519342503362,0.09674525757357544,0.060103353703223894
0.49493990737166216,0.11032849130338207,11.497791069437211,8.443982673328478,0.08833388925617594,0.052872396858306636
0.4927883408867774,0.1112021321002437,11.580045149030541,9.061665367553255,0.09905456255708556,0.055721858347435226
0.49861944818706566,0.10376795762251594,11.723209979321632,8.563346286528446,0.10051434092632891,0.05539811022845974
0.4736505318665348,0.11557664284757908,11.941786589670889,9.283130698681958,0.10584880672615987,0.05628301316206225
0.4909830984072127,0.09927719371409943,11.418175986015099,8.886385296448982,0.10464022868968516,0.05513549806238035
0.48547457025455104,0.1139890144388252,12.417367977858984,9.660336927443758,0.10633883787508472,0.05580997905728508
0.49472534428037557,0.09392030099853847,11.824108267280486,8.629842873030306,0.09691226572873651,0.05571447185308255
0.4809911114096428,0.11563071932847799,11.713413767871568,9.460506143716724,0.10605512406428108,0.05661065098273374
0.48801557060589346,0.1161671607247607,12.025618696977414,9.268771691545618,0.09783138116151058,0.05716673547723169
0.4771512965768507,0.11291747815462481,11.50602685434321,9.07723118727072,0.09820802256760296,0.056200341650763756
0.4810825127921145,0.10696558399710794,11.302711736414452,8.834305868642282,0.09853373381488366,0.05291684026292565
0.4831963121925833,0.1156511706015408,12.263683591646938,9.335246876806815,0.09682472406306114,0.05980495771373945
0.48404495129718556,0.11046070551895966,12.1713162914275,9.23479090573143,0.10872852313328528,0.054623800319026146
0.4985293589373686,0.10223843695663411,11.810932520307244,8.98308440547554,0.10555066210206474,0.05650425893184558
0.4986519896347859,0.10822725459920599,11.904233937275372,9.061294129573936,0.10332909356358086,0.056314285272942376
0.4801457938512238,0.11296723273561468,12.420366127893,9.51431574600187,0.1100313558565634,0.05235616534327997
0.4920573438806396,0.11102116381079082,11.60850189781744,8.722249215063634,0.09911934250085726,0.05188581717514228
0.48767162587485946,0.12531686644643208,11.594542199703897,9.019830321883125,0.09692714602897985,0.05085516929504556
0.4926918880993548,0.10653080690354276,11.734036870860221,8.87066522679786,0.10229775580703933,0.056127990814358285
0.4946600390157092,0.10771548659022485,11.457059800824451,8.788499728901254,0.09014290946508102,0.05570868570394246
0.4839944426566638,0.10156281554434986,12.019203291782041,9.378085059060004,0.10664195844718444,0.05711596535061939
0.49010531567070803,0.10032490649830653,12.278812588742657,9.426273359153996,0.10746591317623955,0.05933218915117067
0.4872195844937479,0.11307005881820827,11.991065169539178,9.272428977430438,0.09898550459162457,0.05921027219906548
0.48728051422047913,0.11015680186959832,12.326870036158468,9.26944754661633,0.10954265473904615,0.05537912163165416
0.48436147567695753,0.10112783638169315,11.999411157768202,9.54572002840925,0.10890339414145693,0.057496278101804216
0.48800888353694966,0.11333303765542548,12.306368953027555,9.62302652194689,0.10621817981453464,0.055295217910434576
0.48601465731455706,0.11102025214710144,11.929276626949445,9.2241057030204,0.11008826333156124,0.056211209887187044
0.48060781027682314,0.11426092312296143,12.092281324259135,9.381161847094505,0.10512164367669617,0.05719011135033007
0.49004348502853506,0.11500102496878813,11.582806164884666,9.41640660474597,0.09476867256660818,0.05590079893718327
0.48503825120657784,0.11147489299081606,11.790445022025681,9.274087494096223,0.09922578306865945,0.0556918868103417
0.48421005773959763,0.11945932479361535,11.822392254921857,9.175979705670194,0.0994075486919574,0.05727237913489404
0.4673671688950058,0.11509849716428822,12.299482063958425,10.068331387949327,0.10479481118445894,0.059063549123540865
0.49587401356701616,0.10655227042715394,11.662113171798332,9.2882497311099,0.1026127194843304,0.054981570798834076
0.49702047333488103,0.11484342713609107,12.353485174393102,8.955217202994385,0.09857460046852212,0.056058222429785524
0.48736208883281595,0.10164293387797528,11.761848908666732,9.230736321295707,0.1043763223625438,0.055376179677053855
0.49242700281859775,0.11025229420427858,12.239700310803391,9.186478049170715,0.10839466129408996,0.0562042708075131
0.4911987599824214,0.1062059167224492,11.55358352307914,8.994201759171261,0.10188330188697088,0.055199266888698494
0.4780883140188749,0.11151404234600967,11.92887112665195,9.383174295362346,0.10260063194807788,0.05442604639820756
0.48104032698652316,0.12479908513556076,12.395623291985002,9.835676491918086,0.10060779797288738,0.056646093500525595
0.4813194829523359,0.11013504496552293,12.079288413841295,9.310067847406692,0.10024663528435003,0.055781420462123345
0.48762092739152385,0.11106956581705012,11.936172849341647,9.324241716810741,0.09787089314462588,0.054514740876244076
0.49565468405998575,0.11056554035607993,12.710673146783705,9.236079372962662,0.11229558175006082,0.055678473137274045
0.49657173077611844,0.09639384680837994,11.509976856052168,8.519566566838266,0.10359644514001874,0.05541976237832609
0.496271987344086,0.11582201094630659,11.643179662578426,8.862110096199272,0.10197000746809544,0.05566814720333294
0.4918161269599122,0.1029544329628004,12.155802575937761,9.128317369115042,0.10959347680358447,0.05457702708135715
0.48774551246000486,0.09582017901168169,11.644805254556953,8.9861566705927,0.10690383749258396,0.056480738689425394
0.48634055385541886,0.11555686385994376,11.433108364192206,9.355763205862095,0.09696614055519338,0.05203520795552996
