mu_Arew,mu_Apun,mu_R,mu_P,mu_xi,mu_d
0.8051622205001383,0.0015818576513882386,12.310811763142253,6.965186867120504,0.029948398668965526,0.46883007801564064
0.8203495416026805,0.010473182899345972,14.848009693320227,7.239288667310339,0.03083138888352633,0.487419202657771
0.8124239528944218,0.002067812102379213,12.508808383394534,6.685647657943495,0.030637867422871414,0.4472182522067264
0.8100849418983543,0.00452230576928509,11.757421212622194,5.789725024660451,0.02735976844629593,0.4255327562651907
0.8279428288665759,0.007536592089705098,14.348244423362681,6.650568116711187,0.02767074880299915,0.4912099327240262
0.8055547832992963,0.007170871973299127,12.725574207969453,5.998360932452116,0.02486367095741331,0.4312724332755471
0.814533727602264,0.00442493841248605,13.514653188957196,6.935456399446617,0.02700170352722858,0.46825086566855506
0.8199889225776651,0.0019445504504990163,13.965835545327629,7.635919027896239,0.03834745301902169,0.48925937121071444
0.7974708379918436,0.0014810570996748838,12.343587483842802,6.49220574170309,0.027370650695613685,0.4344665110873258
0.8028042634510559,0.01181529922113781,12.133483395999583,6.629759406457373,0.021222900840100135,0.45898341223815636
0.805608973794566,0.0017812425465597909,12.668095664050217,6.851280535766614,0.02970618288215875,0.45614238796059664
0.8132157205971291,0.020247291040996127,13.598803772462894,6.292823710510239,0.02230945078052554,0.4416342866702971
0.8111408087543623,0.0009758846025549653,11.912463464623738,6.183877943459767,0.025049545287132845,0.4277418119658591
0.823225300661578,0.0018457915984542363,13.578698376214776,6.323112788314916,0.03269858940623075,0.4492887648088314
0.7936617644209052,0.005335248116790591,12.35069119106607,6.5074974923035915,0.03006879700406619,0.47252034070904575
0.8069288528303182,0.002947833637117637,12.739697103475248,6.31994389469926,0.025314864333645732,0.45231731216892435
0.8098640940292795,0.009421784930187646,14.218704714850945,6.854098852758749,0.0300972232957968,0.4852241317979436
0.8317239648909351,0.0006012255637488956,14.109509082422113,6.601719407228818,0.03065711817216635,0.4532139750513027
0.816361351973393,0.011036707501496424,13.350046041138892,6.223024147082247,0.02823076923280123,0.45375941788947893
0.8013246456055867,0.005336033230869566,12.639191863066209,6.682743794801473,0.027841690246418794,0.4447548485970806
0.8183198178867401,0.001705414902817259,12.761054467753336,6.621564610559001,0.028498412885839586,0.464631015564684
0.8228596915803269,0.012189335126267086,14.262423309694908,6.630005748135388,0.032264213876190856,0.4797280984642192
0.8073501666375371,0.003841168264785573,13.263145771960446,7.001130260682257,0.03215040461965811,0.4866415752004187
0.8070269001861164,0.0011365125878699148,12.624693923457697,6.40610154975839,0.02545901431696551,0.4453743861250506
0.8039997557023638,0.014351847653663938,13.066012538298638,6.529484401729356,0.029433576652918472,0.4525888310792415
0.8241007280811224,0.013633595368750584,15.02433724102116,6.99342568132354,0.03510375346526064,0.45867674864919006
0.8030932719766394,0.003311708304270501,12.535153140361619,6.214834440245163,0.02604337346507064,0.4305132865285417
0.8180877799208199,0.0038868303218117326,13.01717318978364,6.826528383606947,0.028256264439899606,0.4533751541395128
0.8254851415817107,0.002676597117490046,13.382181743158712,6.985638848324521,0.027207129233418028,0.46593010548060565
0.8042742248487984,0.00112507308558865,12.097137549029817,6.240652174392062,0.026524454939444473,0.4592035703054581
0.8050841085060059,0.006970734471941142,12.32773527821809,7.010637233905236,0.029371220656725885,0.4633404629567043
0.8043831009434804,0.023610141279318573,13.782128685830273,6.731592684406315,0.029539051553238983,0.44209740011986504
0.8006119687448262,0.007756362668383571,13.03487252434716,6.6110540773359565,0.03061242683838424,0.4604765396526562
0.8036677322789157,0.017236817091297478,12.869696925896791,6.349730411572173,0.02676597398222355,0.4177683649364293
0.8063511739456011,0.01648875016024847,13.874183586120745,6.850241474933471,0.02584908022169717,0.4742816786651293
0.7938039315638831,0.012957129296167706,13.442899810031502,6.6897851685955905,0.03101801350267108,0.45799620894732274
0.8061293055535498,0.00283472081937851,12.366759009601806,6.697566516547808,0.03209797254743877,0.4530889654224349
0.8174211562034998,0.0020810884714823207,12.749010051137951,6.906717847687119,0.027026472368482976,0.48234495127687527
0.8194373672880035,0.00049590266530544,13.728004466023192,6.5191782121958886,0.02377588243031007,0.4692868688678612
0.7998488150392091,0.004035112169894798,12.25353767040931,6.092792561150015,0.024347621077974856,0.45224753736549866
0.8198600356904442,0.006642606257367129,13.544294918307758,6.59831364566539,0.025605912375603074,0.47171594678276485
0.8325713446844056,0.000768958832513362,13.602237297631046,6.515059168067954,0.03248681467668409,0.47538385790526055
0.800204588378763,0.007329945516056273,13.150081701151942,6.904819849815318,0.03284553083049106,0.4627929851653557
0.8259586935690256,0.0039402087623101115,13.96161615465774,6.826389751910553,0.02829578577214103,0.4734287125976686
0.7971613915510506,0.0006271116401492335,12.167861100710702,6.562286297858708,0.03289200640076091,0.442635620782706
0.7881950693647867,0.01893589837400458,12.503899134905328,6.541330390056513,0.025986196008095753,0.4439805014653751
0.798431477235883,0.005955790702801512,12.896808228403517,6.647899010191837,0.027298016718071975,0.4609604359502628
0.8276598023191767,0.010865368180560893,15.149040573311538,7.474298688519183,0.035087728289634725,0.5036512096852959
0.7990698108560704,0.002942914674586967,11.965022156152594,6.55580826739513,0.03328942766136914,0.4432466054122851
0.8113217719368494,0.0010802603401806402,12.487670797441945,6.425003818244237,0.023577107506417658,0.4579950889137883
0.811413408496174,0.004335691725609708,12.966274473344441,6.5524481685572535,0.031154129152423406,0.4764869192802113
0.7991637888400168,0.0014401732389498559,12.4675417875643,6.246304589843943,0.025208012818394496,0.4476649214197776
0.8269291018633049,0.003288138055549621,14.304566277272073,6.839856258196864,0.026997479172527858,0.4899944405625593
0.8045328421768665,0.017101981523291405,13.365222918493668,6.932613598108729,0.03202569912778817,0.463063149656473
0.826535806199941,0.0017251613724713912,13.522493098540439,6.761205266656767,0.026448587447975434,0.48045876355867984
0.8144471356487175,0.003038039505784914,13.603289442463998,6.908746271466664,0.033413923919928284,0.4810017306558471
0.788035980452695,0.009192631039443813,12.512520749624999,6.5136656502928885,0.029963485585377016,0.4440702831258509
0.8180875773514035,0.0018496047951443884,12.65908683470574,6.044227659171625,0.02552897012231627,0.44030392399674445
0.8268274646657513,0.0007997712683407413,14.279164586001313,7.281498694952077,0.030459961370262866,0.4914191871551113
0.8158956259710125,0.0015968970888939028,13.457370042839301,7.062742050424473,0.027638254128551518,0.4598117601263388
0.8119798302878753,0.005995342975345259,12.44888398562776,6.416718672145924,0.02317156878039856,0.45685126970171525
0.7905934716469446,0.023712735715921463,13.551305199537055,7.556492155635365,0.03536070105414101,0.48795899206223486
0.7905248282229279,0.0354132547648175,14.432692693516529,6.983304832277586,0.03327839595694247,0.4552374063777304
0.811719951567039,0.00921367736428351,13.929718544761482,6.699325027759809,0.0304072313697394,0.46353777211890634
0.7851950932982403,0.008165322832929381,12.145427388976852,6.632477260686449,0.028917476992332932,0.45098357018296403
0.8137379799686175,0.00363487847579401,13.24535845916061,6.985461879161602,0.030587420537665038,0.4781778844646015
0.813301832316857,0.00025649291191724846,12.70023924184796,6.60595274526665,0.02470037370541524,0.4696865896631832
0.8027566289197667,0.007814579322758195,12.41963714559118,6.808115356186875,0.02692585502816645,0.4619081919772495
0.7838230452867361,0.013368831090484203,12.026322098962916,6.311312877126175,0.019780285004696384,0.43572085649112363
0.8162533369222695,0.008126073905506534,13.317391954082417,6.459589582227288,0.029077821758796234,0.4567552950014923
0.821697210369829,3.245096590080755e-05,13.216145305822627,6.70055801437398,0.02358917371982948,0.46970255139262757
0.8091678460995155,0.008074134689236376,13.535710399781026,7.2013275406181005,0.03265442666254353,0.4962770405624643
0.7802434885960597,0.01080984393687235,11.27422592886262,6.20007781877103,0.01762317873046218,0.44241817932883365
0.8114685634936625,0.00651242304116696,13.009853451065757,6.991330804100226,0.028900955444557654,0.494635940382447
0.790811689357722,0.026257337466614048,13.258934910001084,6.570272679489485,0.03273322636430948,0.4517924435905167
0.8168413053942174,0.006411910996771755,12.828439616984854,5.922283421854207,0.02335493320257932,0.43027800327118526
0.801646188723278,0.008239002524422764,12.277730821882033,5.936172896699304,0.026270066834316663,0.43536034090514203
0.8013126675192963,0.01217579839473033,12.274403082751597,6.83668382723228,0.026471955349879873,0.47362978993489463
0.7842745355245463,0.019214681130382414,12.230309589953075,6.978939903762612,0.031000073662927983,0.4455861414214151
0.8156671162559695,0.015567443487005755,13.099660796962402,6.23088327071787,0.027797593819970667,0.43431845519421
0.81131158588138,0.004627707975822261,13.277894065413875,7.148643508337178,0.02961140483587051,0.4683681541401541
0.7976506509061864,0.0063464196770277,12.163312706367194,6.206810222378111,0.02492440350342802,0.4524367164239192
0.8371415928089961,0.006015505504896309,14.787867659796293,6.321485651576165,0.032597182712180275,0.4719858989347162
