subjID	group	trial	choice	rt	gain	loss
0	hc	73	2	0	0	0
0	hc	74	3	0	0	0
0	hc	75	2	0	0	0
0	hc	76	3	0	0	-1
0	hc	77	2	0	0	-1
0	hc	78	1	0	0	0
0	hc	79	3	0	0	0
0	hc	80	2	0	1	-1
0	hc	81	1	0	0	0
0	hc	82	3	0	0	0
0	hc	83	3	0	1	-1
0	hc	84	2	0	0	0
0	hc	85	2	0	0	0
0	hc	86	2	0	1	0
0	hc	87	1	0	0	0
0	hc	88	2	0	0	0
0	hc	89	3	0	1	0
0	hc	90	3	0	1	-1
0	hc	91	2	0	0	0
0	hc	92	1	0	0	0
0	hc	93	2	0	0	0
0	hc	94	1	0	0	0
0	hc	95	2	0	0	0
0	hc	96	3	0	0	0
0	hc	97	2	0	0	0
0	hc	98	2	0	0	0
0	hc	99	3	0	0	0
0	hc	100	2	0	0	0
0	hc	101	3	0	0	0
0	hc	102	3	0	0	0
0	hc	103	3	0	0	0
0	hc	104	3	0	0	0
0	hc	105	3	0	0	0
0	hc	106	1	0	1	0
0	hc	107	3	0	0	0
0	hc	108	1	0	1	0
0	hc	109	1	0	0	0
0	hc	110	1	0	0	0
0	hc	111	2	0	0	0
0	hc	112	2	0	0	0
0	hc	113	1	0	1	0
0	hc	114	1	0	0	-1
0	hc	115	3	0	0	0
0	hc	116	2	0	0	0
0	hc	117	3	0	0	0
0	hc	118	1	0	0	0
0	hc	119	1	0	0	0
0	hc	120	3	0	0	0
0	hc	121	1	0	0	0
0	hc	122	1	0	1	-1
0	hc	123	3	0	1	-1
0	hc	124	1	0	0	-1
0	hc	125	2	0	0	-1
0	hc	126	3	0	0	-1
0	hc	127	2	0	0	0
0	hc	128	2	0	0	0
0	hc	129	2	0	0	-1
0	hc	130	1	0	1	0
0	hc	131	2	0	0	0
0	hc	132	2	0	0	0
0	hc	133	3	0	0	-1
0	hc	134	2	0	0	-1
0	hc	135	1	0	0	-1
0	hc	136	2	0	0	0
0	hc	137	2	0	0	0
0	hc	138	3	0	0	0
0	hc	139	3	0	0	0
0	hc	140	2	0	0	-1
0	hc	141	3	0	0	0
0	hc	142	3	0	0	-1
0	hc	143	1	0	0	-1
0	hc	144	3	0	0	0
0	hc	145	1	0	0	-1
0	hc	146	2	0	0	-1
0	hc	147	1	0	0	0
